"gene_id","gene_name"
"gene-TSPAN3|TSPAN3","TSPAN3"
"gene-PSTPIP1|PSTPIP1","PSTPIP1"
"gene-LOC119870326|LOC119870326","LOC119870326"
"gene-RCN2|RCN2","RCN2"
"gene-LOC102152121|LOC102152121","LOC102152121"
"gene-SCAPER|SCAPER","SCAPER"
"gene-LOC102153149|LOC102153149","LOC102153149"
"gene-LOC119866949|LOC119866949","LOC119866949"
"gene-LOC119866954|LOC119866954","LOC119866954"
"gene-LOC119866970|LOC119866970","LOC119866970"
"gene-ISL2|ISL2","ISL2"
"gene-LOC111093339|LOC111093339","LOC111093339"
"gene-ETFA|ETFA","ETFA"
"gene-LOC102153224|LOC102153224","LOC102153224"
"gene-TMEM266|TMEM266","TMEM266"
"gene-LOC102155556|LOC102155556","LOC102155556"
"gene-LOC111093314|LOC111093314","LOC111093314"
"gene-FBXO22|FBXO22","FBXO22"
"gene-UBE2Q2|UBE2Q2","UBE2Q2"
"gene-LOC111091783|LOC111091783","LOC111091783"
"gene-LOC481093|LOC481093","LOC481093"
"gene-OR6C4B|OR6C4B","OR6C4B"
"gene-LOC100687896|LOC100687896","LOC100687896"
"gene-LOC481091|LOC481091","LOC481091"
"gene-LOC111093535|LOC111093535","LOC111093535"
"gene-ZNF654|ZNF654","ZNF654"
"gene-LOC102151670|LOC102151670","LOC102151670"
"gene-LOC102153546|LOC102153546","LOC102153546"
"gene-CGGBP1|CGGBP1","CGGBP1"
"gene-LOC100688200|LOC100688200","LOC100688200"
"gene-HTR1F|HTR1F","HTR1F"
"gene-LOC102152058|LOC102152058","LOC102152058"
"gene-POU1F1|POU1F1","POU1F1"
"gene-CHMP2B|CHMP2B","CHMP2B"
"gene-LOC111093453|LOC111093453","LOC111093453"
"gene-LOC100688275|LOC100688275","LOC100688275"
"gene-LOC102152193|LOC102152193","LOC102152193"
"gene-VGLL3|VGLL3","VGLL3"
"gene-LOC111093431|LOC111093431","LOC111093431"
"gene-LOC111093430|LOC111093430","LOC111093430"
"gene-LOC111093432|LOC111093432","LOC111093432"
"gene-LOC100688409|LOC100688409","LOC100688409"
"gene-LOC106558084|LOC106558084","LOC106558084"
"gene-LOC119867129|LOC119867129","LOC119867129"
"gene-LOC106558107|LOC106558107","LOC106558107"
"gene-CADM2|CADM2","CADM2"
"gene-LOC119867128|LOC119867128","LOC119867128"
"gene-LOC106558083|LOC106558083","LOC106558083"
"gene-LOC111093518|LOC111093518","LOC111093518"
"gene-LOC119867032|LOC119867032","LOC119867032"
"gene-LOC111093519|LOC111093519","LOC111093519"
"gene-LOC119867033|LOC119867033","LOC119867033"
"gene-LOC111093471|LOC111093471","LOC111093471"
"gene-LOC119867003|LOC119867003","LOC119867003"
"gene-LOC100688548|LOC100688548","LOC100688548"
"gene-LOC100683380|LOC100683380","LOC100683380"
"gene-LOC100688627|LOC100688627","LOC100688627"
"gene-LOC100684645|LOC100684645","LOC100684645"
"gene-LOC100688699|LOC100688699","LOC100688699"
"gene-LOC487683|LOC487683","LOC487683"
"gene-LOC100686103|LOC100686103","LOC100686103"
"gene-LOC100682560|LOC100682560","LOC100682560"
"gene-LOC111093510|LOC111093510","LOC111093510"
"gene-LOC102152860|LOC102152860","LOC102152860"
"gene-LOC111093503|LOC111093503","LOC111093503"
"gene-LOC111093502|LOC111093502","LOC111093502"
"gene-LOC119867004|LOC119867004","LOC119867004"
"gene-LOC111093422|LOC111093422","LOC111093422"
"gene-LOC111093498|LOC111093498","LOC111093498"
"gene-GBE1|GBE1","GBE1"
"gene-LOC119867034|LOC119867034","LOC119867034"
"gene-LOC106558085|LOC106558085","LOC106558085"
"gene-LOC119867140|LOC119867140","LOC119867140"
"gene-LOC487689|LOC487689","LOC487689"
"gene-ROBO1|ROBO1","ROBO1"
"gene-LOC119867038|LOC119867038","LOC119867038"
"gene-LOC119867036|LOC119867036","LOC119867036"
"gene-LOC100682996|LOC100682996","LOC100682996"
"gene-LOC119867037|LOC119867037","LOC119867037"
"gene-LOC102153268|LOC102153268","LOC102153268"
"gene-LOC102153225|LOC102153225","LOC102153225"
"gene-LOC119867130|LOC119867130","LOC119867130"
"gene-LOC102153770|LOC102153770","LOC102153770"
"gene-LOC111093449|LOC111093449","LOC111093449"
"gene-LOC111093521|LOC111093521","LOC111093521"
"gene-LOC119867121|LOC119867121","LOC119867121"
"gene-ROBO2|ROBO2","ROBO2"
"gene-LOC119867040|LOC119867040","LOC119867040"
"gene-LOC100682705|LOC100682705","LOC100682705"
"gene-LOC478381|LOC478381","LOC478381"
"gene-LOC102153311|LOC102153311","LOC102153311"
"gene-LOC102153814|LOC102153814","LOC102153814"
"gene-LOC100683057|LOC100683057","LOC100683057"
"gene-LIPI|LIPI","LIPI"
"gene-RBM11|RBM11","RBM11"
"gene-LOC478384|LOC478384","LOC478384"
"gene-HSPA13|HSPA13","HSPA13"
"gene-LOC102154431|LOC102154431","LOC102154431"
"gene-LOC102154431_1|LOC102154431","LOC102154431"
"gene-SAMSN1|SAMSN1","SAMSN1"
"gene-LOC100684485|LOC100684485","LOC100684485"
"gene-LOC111093489|LOC111093489","LOC111093489"
"gene-LOC119867005|LOC119867005","LOC119867005"
"gene-LOC111093548|LOC111093548","LOC111093548"
"gene-LOC119870351|LOC119870351","LOC119870351"
"gene-NRIP1|NRIP1","NRIP1"
"gene-LOC119867127|LOC119867127","LOC119867127"
"gene-LOC119867136|LOC119867136","LOC119867136"
"gene-LOC119867006|LOC119867006","LOC119867006"
"gene-LOC100683656|LOC100683656","LOC100683656"
"gene-LOC102154762|LOC102154762","LOC102154762"
"gene-LOC111093545|LOC111093545","LOC111093545"
"gene-USP25|USP25","USP25"
"gene-LOC111093429|LOC111093429","LOC111093429"
"gene-LOC119867042|LOC119867042","LOC119867042"
"gene-LOC111093428|LOC111093428","LOC111093428"
"gene-LOC111093424|LOC111093424","LOC111093424"
"gene-LOC102154980|LOC102154980","LOC102154980"
"gene-LOC111093426|LOC111093426","LOC111093426"
"gene-MIR99A-1|MIR99A-1","MIR99A-1"
"gene-MIRLET7C|MIRLET7C","MIRLET7C"
"gene-MIR125B-2|MIR125B-2","MIR125B-2"
"gene-LOC111093425|LOC111093425","LOC111093425"
"gene-LOC111093427|LOC111093427","LOC111093427"
"gene-LOC119870362|LOC119870362","LOC119870362"
"gene-LOC119867043|LOC119867043","LOC119867043"
"gene-LOC100685967|LOC100685967","LOC100685967"
"gene-LOC119867118|LOC119867118","LOC119867118"
"gene-LOC111093477|LOC111093477","LOC111093477"
"gene-LOC119867132|LOC119867132","LOC119867132"
"gene-LOC111093476|LOC111093476","LOC111093476"
"gene-LOC100683939|LOC100683939","LOC100683939"
"gene-LOC106558102|LOC106558102","LOC106558102"
"gene-LOC119869171|LOC119869171","LOC119869171"
"gene-LOC119870357|LOC119870357","LOC119870357"
"gene-CXADR|CXADR","CXADR"
"gene-BTG3|BTG3","BTG3"
"gene-LOC111093527|LOC111093527","LOC111093527"
"gene-LOC119870359|LOC119870359","LOC119870359"
"gene-LOC102156007|LOC102156007","LOC102156007"
"gene-C31H21orf91|C31H21orf91","C31H21orf91"
"gene-LOC111093522|LOC111093522","LOC111093522"
"gene-LOC100687635|LOC100687635","LOC100687635"
"gene-CHODL|CHODL","CHODL"
"gene-TMPRSS15|TMPRSS15","TMPRSS15"
"gene-LOC119867122|LOC119867122","LOC119867122"
"gene-LOC487701|LOC487701","LOC487701"
"gene-LOC119867116|LOC119867116","LOC119867116"
"gene-LOC111093543|LOC111093543","LOC111093543"
"gene-LOC111093542|LOC111093542","LOC111093542"
"gene-LOC111093442|LOC111093442","LOC111093442"
"gene-LOC100684570|LOC100684570","LOC100684570"
"gene-LOC100684646|LOC100684646","LOC100684646"
"gene-TRNAE-CUC_8|TRNAE-CUC","TRNAE-CUC"
"gene-LOC119867133|LOC119867133","LOC119867133"
"gene-LOC100684865|LOC100684865","LOC100684865"
"gene-LOC106558100|LOC106558100","LOC106558100"
"gene-LOC100685024|LOC100685024","LOC100685024"
"gene-NCAM2|NCAM2","NCAM2"
"gene-LOC119867124|LOC119867124","LOC119867124"
"gene-LOC100685106|LOC100685106","LOC100685106"
"gene-LOC100685182|LOC100685182","LOC100685182"
"gene-LOC478391|LOC478391","LOC478391"
"gene-CCDC34|CCDC34","CCDC34"
"gene-LOC100685420|LOC100685420","LOC100685420"
"gene-LOC100685577|LOC100685577","LOC100685577"
"gene-LOC111093551|LOC111093551","LOC111093551"
"gene-LOC111093550|LOC111093550","LOC111093550"
"gene-LOC119867008|LOC119867008","LOC119867008"
"gene-LOC100683211|LOC100683211","LOC100683211"
"gene-LOC100685657|LOC100685657","LOC100685657"
"gene-LOC111093523|LOC111093523","LOC111093523"
"gene-LOC111093540|LOC111093540","LOC111093540"
"gene-LOC100683655|LOC100683655","LOC100683655"
"gene-LOC111093508|LOC111093508","LOC111093508"
"gene-LOC119867010|LOC119867010","LOC119867010"
"gene-LOC111093553|LOC111093553","LOC111093553"
"gene-LOC102156356|LOC102156356","LOC102156356"
"gene-LOC102156405|LOC102156405","LOC102156405"
"gene-LOC111093500|LOC111093500","LOC111093500"
"gene-LOC100683795|LOC100683795","LOC100683795"
"gene-LOC111093441|LOC111093441","LOC111093441"
"gene-LOC100683858|LOC100683858","LOC100683858"
"gene-LOC100684223|LOC100684223","LOC100684223"
"gene-LOC111093531|LOC111093531","LOC111093531"
"gene-LOC119870360|LOC119870360","LOC119870360"
"gene-LOC111093524|LOC111093524","LOC111093524"
"gene-LOC100684297|LOC100684297","LOC100684297"
"gene-MIR155|MIR155","MIR155"
"gene-MRPL39|MRPL39","MRPL39"
"gene-LOC119867117|LOC119867117","LOC119867117"
"gene-JAM2|JAM2","JAM2"
"gene-GABPA|GABPA","GABPA"
"gene-LOC111093558|LOC111093558","LOC111093558"
"gene-APP|APP","APP"
"gene-LOC119867123|LOC119867123","LOC119867123"
"gene-LOC102151217|LOC102151217","LOC102151217"
"gene-LOC111093497|LOC111093497","LOC111093497"
"gene-CYYR1|CYYR1","CYYR1"
"gene-LOC119867120|LOC119867120","LOC119867120"
"gene-LOC102151271|LOC102151271","LOC102151271"
"gene-LOC111093488|LOC111093488","LOC111093488"
"gene-LOC100686075|LOC100686075","LOC100686075"
"gene-ADAMTS1|ADAMTS1","ADAMTS1"
"gene-LOC100686214|LOC100686214","LOC100686214"
"gene-ADAMTS5|ADAMTS5","ADAMTS5"
"gene-LOC106558103|LOC106558103","LOC106558103"
"gene-LOC100686523|LOC100686523","LOC100686523"
"gene-LOC119867111|LOC119867111","LOC119867111"
"gene-LOC119867049|LOC119867049","LOC119867049"
"gene-LOC111093499|LOC111093499","LOC111093499"
"gene-LOC100686152|LOC100686152","LOC100686152"
"gene-LOC106558087|LOC106558087","LOC106558087"
"gene-LOC100686213|LOC100686213","LOC100686213"
"gene-LOC111093569|LOC111093569","LOC111093569"
"gene-LOC119867012|LOC119867012","LOC119867012"
"gene-LOC100686757|LOC100686757","LOC100686757"
"gene-LOC102151634|LOC102151634","LOC102151634"
"gene-LOC111093483|LOC111093483","LOC111093483"
"gene-N6AMT1|N6AMT1","N6AMT1"
"gene-LTN1|LTN1","LTN1"
"gene-LOC119867050|LOC119867050","LOC119867050"
"gene-LOC111093423|LOC111093423","LOC111093423"
"gene-RWDD2B|RWDD2B","RWDD2B"
"gene-USP16|USP16","USP16"
"gene-CCT8|CCT8","CCT8"
"gene-MAP3K7CL|MAP3K7CL","MAP3K7CL"
"gene-LOC478400|LOC478400","LOC478400"
"gene-LOC102151635|LOC102151635","LOC102151635"
"gene-LOC119870358|LOC119870358","LOC119870358"
"gene-BACH1|BACH1","BACH1"
"gene-GRIK1|GRIK1","GRIK1"
"gene-CLDN17|CLDN17","CLDN17"
"gene-LOC102153451|LOC102153451","LOC102153451"
"gene-CLDN8|CLDN8","CLDN8"
"gene-KRTAP24-1|KRTAP24-1","KRTAP24-1"
"gene-KRTAP25-1|KRTAP25-1","KRTAP25-1"
"gene-LOC111093496|LOC111093496","LOC111093496"
"gene-KRTAP26-1|KRTAP26-1","KRTAP26-1"
"gene-KRTAP27-1|KRTAP27-1","KRTAP27-1"
"gene-LOC102153961|LOC102153961","LOC102153961"
"gene-KRTAP13-2|KRTAP13-2","KRTAP13-2"
"gene-LOC100686187|LOC100686187","LOC100686187"
"gene-LOC100686265|LOC100686265","LOC100686265"
"gene-LOC100686358|LOC100686358","LOC100686358"
"gene-LOC100686441|LOC100686441","LOC100686441"
"gene-LOC100686522|LOC100686522","LOC100686522"
"gene-LOC111093549|LOC111093549","LOC111093549"
"gene-LOC111093557|LOC111093557","LOC111093557"
"gene-LOC119867014|LOC119867014","LOC119867014"
"gene-LOC102151701|LOC102151701","LOC102151701"
"gene-LOC111093437|LOC111093437","LOC111093437"
"gene-LOC102151782|LOC102151782","LOC102151782"
"gene-LOC111093559|LOC111093559","LOC111093559"
"gene-LOC111093444|LOC111093444","LOC111093444"
"gene-LOC100686828|LOC100686828","LOC100686828"
"gene-LOC102151849|LOC102151849","LOC102151849"
"gene-LOC111093552|LOC111093552","LOC111093552"
"gene-LOC119867015|LOC119867015","LOC119867015"
"gene-LOC111093544|LOC111093544","LOC111093544"
"gene-LOC119867016|LOC119867016","LOC119867016"
"gene-LOC111093547|LOC111093547","LOC111093547"
"gene-LOC119867017|LOC119867017","LOC119867017"
"gene-LOC111093568|LOC111093568","LOC111093568"
"gene-LOC111093530|LOC111093530","LOC111093530"
"gene-LOC106558088|LOC106558088","LOC106558088"
"gene-KRTAP8-1|KRTAP8-1","KRTAP8-1"
"gene-KRTAP7-1|KRTAP7-1","KRTAP7-1"
"gene-LOC111093556|LOC111093556","LOC111093556"
"gene-LOC119867051|LOC119867051","LOC119867051"
"gene-KRTAP11-1|KRTAP11-1","KRTAP11-1"
"gene-TIAM1|TIAM1","TIAM1"
"gene-LOC119867106|LOC119867106","LOC119867106"
"gene-LOC119867125|LOC119867125","LOC119867125"
"gene-SOD1|SOD1","SOD1"
"gene-SCAF4|SCAF4","SCAF4"
"gene-LOC102155229|LOC102155229","LOC102155229"
"gene-LOC111093456|LOC111093456","LOC111093456"
"gene-LOC111093455|LOC111093455","LOC111093455"
"gene-HUNK|HUNK","HUNK"
"gene-LOC106558095|LOC106558095","LOC106558095"
"gene-LOC119867052|LOC119867052","LOC119867052"
"gene-LOC119867018|LOC119867018","LOC119867018"
"gene-LOC111093511|LOC111093511","LOC111093511"
"gene-MIS18A|MIS18A","MIS18A"
"gene-MRAP|MRAP","MRAP"
"gene-URB1|URB1","URB1"
"gene-EVA1C|EVA1C","EVA1C"
"gene-CFAP298|CFAP298","CFAP298"
"gene-SYNJ1|SYNJ1","SYNJ1"
"gene-LOC119867115|LOC119867115","LOC119867115"
"gene-PAXBP1|PAXBP1","PAXBP1"
"gene-C31H21orf62|C31H21orf62","C31H21orf62"
"gene-LOC111093438|LOC111093438","LOC111093438"
"gene-OLIG2|OLIG2","OLIG2"
"gene-LOC102156636|LOC102156636","LOC102156636"
"gene-LOC111093515|LOC111093515","LOC111093515"
"gene-OLIG1|OLIG1","OLIG1"
"gene-LOC111093533|LOC111093533","LOC111093533"
"gene-LOC100688651|LOC100688651","LOC100688651"
"gene-IFNAR2|IFNAR2","IFNAR2"
"gene-IL10RB|IL10RB","IL10RB"
"gene-LOC102153360|LOC102153360","LOC102153360"
"gene-LOC119867108|LOC119867108","LOC119867108"
"gene-IFNAR1|IFNAR1","IFNAR1"
"gene-LOC102151345|LOC102151345","LOC102151345"
"gene-IFNGR2|IFNGR2","IFNGR2"
"gene-TMEM50B|TMEM50B","TMEM50B"
"gene-LOC119867109|LOC119867109","LOC119867109"
"gene-DNAJC28|DNAJC28","DNAJC28"
"gene-LOC111093505|LOC111093505","LOC111093505"
"gene-LOC111093504|LOC111093504","LOC111093504"
"gene-GART|GART","GART"
"gene-SON|SON","SON"
"gene-DONSON|DONSON","DONSON"
"gene-CRYZL1|CRYZL1","CRYZL1"
"gene-ITSN1|ITSN1","ITSN1"
"gene-LOC119867138|LOC119867138","LOC119867138"
"gene-LOC111093470|LOC111093470","LOC111093470"
"gene-ATP5PO|ATP5PO","ATP5PO"
"gene-LOC111093528|LOC111093528","LOC111093528"
"gene-LOC102152930|LOC102152930","LOC102152930"
"gene-LOC111093539|LOC111093539","LOC111093539"
"gene-LOC100683191|LOC100683191","LOC100683191"
"gene-SLC5A3|SLC5A3","SLC5A3"
"gene-LOC111093466|LOC111093466","LOC111093466"
"gene-LOC111093467|LOC111093467","LOC111093467"
"gene-LOC119867054|LOC119867054","LOC119867054"
"gene-LOC119867134|LOC119867134","LOC119867134"
"gene-KCNE2|KCNE2","KCNE2"
"gene-SMIM11A|SMIM11A","SMIM11A"
"gene-FAM243A|FAM243A","FAM243A"
"gene-LOC111093464|LOC111093464","LOC111093464"
"gene-SMIM34A|SMIM34A","SMIM34A"
"gene-KCNE1|KCNE1","KCNE1"
"gene-LOC119867020|LOC119867020","LOC119867020"
"gene-RCAN1|RCAN1","RCAN1"
"gene-LOC111093554|LOC111093554","LOC111093554"
"gene-LOC119870361|LOC119870361","LOC119870361"
"gene-LOC111093555|LOC111093555","LOC111093555"
"gene-CLIC6|CLIC6","CLIC6"
"gene-LOC111093509|LOC111093509","LOC111093509"
"gene-RUNX1|RUNX1","RUNX1"
"gene-LOC119867055|LOC119867055","LOC119867055"
"gene-LOC111093567|LOC111093567","LOC111093567"
"gene-LOC111093565|LOC111093565","LOC111093565"
"gene-LOC111093566|LOC111093566","LOC111093566"
"gene-LOC119867126|LOC119867126","LOC119867126"
"gene-LOC102156175|LOC102156175","LOC102156175"
"gene-LOC111093517|LOC111093517","LOC111093517"
"gene-LOC119867056|LOC119867056","LOC119867056"
"gene-MIR802|MIR802","MIR802"
"gene-LOC111093501|LOC111093501","LOC111093501"
"gene-SETD4|SETD4","SETD4"
"gene-LOC610164|LOC610164","LOC610164"
"gene-LOC100688446|LOC100688446","LOC100688446"
"gene-CBR3|CBR3","CBR3"
"gene-DOP1B|DOP1B","DOP1B"
"gene-LOC119867059|LOC119867059","LOC119867059"
"gene-MORC3|MORC3","MORC3"
"gene-LOC106558090|LOC106558090","LOC106558090"
"gene-CHAF1B|CHAF1B","CHAF1B"
"gene-LOC111093461|LOC111093461","LOC111093461"
"gene-LOC106558096|LOC106558096","LOC106558096"
"gene-CLDN14|CLDN14","CLDN14"
"gene-LOC111093473|LOC111093473","LOC111093473"
"gene-LOC119867021|LOC119867021","LOC119867021"
"gene-LOC111093492|LOC111093492","LOC111093492"
"gene-LOC119867060|LOC119867060","LOC119867060"
"gene-SIM2|SIM2","SIM2"
"gene-HLCS|HLCS","HLCS"
"gene-LOC111093561|LOC111093561","LOC111093561"
"gene-LOC111093563|LOC111093563","LOC111093563"
"gene-LOC111093564|LOC111093564","LOC111093564"
"gene-LOC111093562|LOC111093562","LOC111093562"
"gene-LOC111093560|LOC111093560","LOC111093560"
"gene-RIPPLY3|RIPPLY3","RIPPLY3"
"gene-LOC478413|LOC478413","LOC478413"
"gene-TTC3|TTC3","TTC3"
"gene-LOC119867131|LOC119867131","LOC119867131"
"gene-LOC119867119|LOC119867119","LOC119867119"
"gene-VPS26C|VPS26C","VPS26C"
"gene-LOC119867061|LOC119867061","LOC119867061"
"gene-LOC119867062|LOC119867062","LOC119867062"
"gene-LOC119867110|LOC119867110","LOC119867110"
"gene-LOC119867135|LOC119867135","LOC119867135"
"gene-DYRK1A|DYRK1A","DYRK1A"
"gene-LOC608052|LOC608052","LOC608052"
"gene-LOC119867022|LOC119867022","LOC119867022"
"gene-LOC111093450|LOC111093450","LOC111093450"
"gene-KCNJ6|KCNJ6","KCNJ6"
"gene-LOC111093451|LOC111093451","LOC111093451"
"gene-LOC111093452|LOC111093452","LOC111093452"
"gene-LOC111093514|LOC111093514","LOC111093514"
"gene-LOC102152087|LOC102152087","LOC102152087"
"gene-LOC111093486|LOC111093486","LOC111093486"
"gene-LOC111093538|LOC111093538","LOC111093538"
"gene-LOC119867064|LOC119867064","LOC119867064"
"gene-KCNJ15|KCNJ15","KCNJ15"
"gene-LOC111093462|LOC111093462","LOC111093462"
"gene-LOC111093490|LOC111093490","LOC111093490"
"gene-ERG|ERG","ERG"
"gene-LOC106558104|LOC106558104","LOC106558104"
"gene-LOC102152343|LOC102152343","LOC102152343"
"gene-LOC119867066|LOC119867066","LOC119867066"
"gene-LOC111093484|LOC111093484","LOC111093484"
"gene-LOC119867067|LOC119867067","LOC119867067"
"gene-LOC111093448|LOC111093448","LOC111093448"
"gene-ETS2|ETS2","ETS2"
"gene-LOC119867023|LOC119867023","LOC119867023"
"gene-LOC119867068|LOC119867068","LOC119867068"
"gene-LOC111093480|LOC111093480","LOC111093480"
"gene-PSMG1|PSMG1","PSMG1"
"gene-BRWD1|BRWD1","BRWD1"
"gene-LOC119867112|LOC119867112","LOC119867112"
"gene-LOC100685290|LOC100685290","LOC100685290"
"gene-HMGN1|HMGN1","HMGN1"
"gene-GET1|GET1","GET1"
"gene-LCA5L|LCA5L","LCA5L"
"gene-LOC119867070|LOC119867070","LOC119867070"
"gene-LOC111093482|LOC111093482","LOC111093482"
"gene-B3GALT5|B3GALT5","B3GALT5"
"gene-IGSF5|IGSF5","IGSF5"
"gene-PCP4|PCP4","PCP4"
"gene-LOC119867024|LOC119867024","LOC119867024"
"gene-DSCAM|DSCAM","DSCAM"
"gene-LOC111093435|LOC111093435","LOC111093435"
"gene-LOC111093436|LOC111093436","LOC111093436"
"gene-LOC111093434|LOC111093434","LOC111093434"
"gene-LOC111093536|LOC111093536","LOC111093536"
"gene-LOC119867025|LOC119867025","LOC119867025"
"gene-LOC106558093|LOC106558093","LOC106558093"
"gene-LOC119867137|LOC119867137","LOC119867137"
"gene-LOC111093546|LOC111093546","LOC111093546"
"gene-BACE2|BACE2","BACE2"
"gene-LOC119867074|LOC119867074","LOC119867074"
"gene-LOC102153613|LOC102153613","LOC102153613"
"gene-FAM3B|FAM3B","FAM3B"
"gene-MX2|MX2","MX2"
"gene-MX1|MX1","MX1"
"gene-TMPRSS2|TMPRSS2","TMPRSS2"
"gene-LOC119867075|LOC119867075","LOC119867075"
"gene-LOC610875|LOC610875","LOC610875"
"gene-LOC610882|LOC610882","LOC610882"
"gene-LOC610887|LOC610887","LOC610887"
"gene-RIPK4|RIPK4","RIPK4"
"gene-LOC102154052|LOC102154052","LOC102154052"
"gene-PRDM15|PRDM15","PRDM15"
"gene-LOC102154225|LOC102154225","LOC102154225"
"gene-C2CD2|C2CD2","C2CD2"
"gene-ZBTB21|ZBTB21","ZBTB21"
"gene-LOC102154454|LOC102154454","LOC102154454"
"gene-UMODL1|UMODL1","UMODL1"
"gene-ABCG1|ABCG1","ABCG1"
"gene-LOC111093446|LOC111093446","LOC111093446"
"gene-TFF3|TFF3","TFF3"
"gene-TFF2|TFF2","TFF2"
"gene-TFF1|TFF1","TFF1"
"gene-TMPRSS3|TMPRSS3","TMPRSS3"
"gene-UBASH3A|UBASH3A","UBASH3A"
"gene-LOC119867076|LOC119867076","LOC119867076"
"gene-RSPH1|RSPH1","RSPH1"
"gene-SLC37A1|SLC37A1","SLC37A1"
"gene-LOC119867027|LOC119867027","LOC119867027"
"gene-PDE9A|PDE9A","PDE9A"
"gene-WDR4|WDR4","WDR4"
"gene-NDUFV3|NDUFV3","NDUFV3"
"gene-LOC119867077|LOC119867077","LOC119867077"
"gene-LOC119867030|LOC119867030","LOC119867030"
"gene-PKNOX1|PKNOX1","PKNOX1"
"gene-LOC119867000|LOC119867000","LOC119867000"
"gene-CBS|CBS","CBS"
"gene-U2AF1|U2AF1","U2AF1"
"gene-LOC106558108|LOC106558108","LOC106558108"
"gene-CRYAA|CRYAA","CRYAA"
"gene-LOC102156476|LOC102156476","LOC102156476"
"gene-SIK1|SIK1","SIK1"
"gene-LOC111093457|LOC111093457","LOC111093457"
"gene-LOC119867081|LOC119867081","LOC119867081"
"gene-HSF2BP|HSF2BP","HSF2BP"
"gene-LOC102154117|LOC102154117","LOC102154117"
"gene-RRP1B|RRP1B","RRP1B"
"gene-LOC119867083|LOC119867083","LOC119867083"
"gene-PDXK|PDXK","PDXK"
"gene-CSTB|CSTB","CSTB"
"gene-RRP1|RRP1","RRP1"
"gene-LOC119867085|LOC119867085","LOC119867085"
"gene-LOC102157277|LOC102157277","LOC102157277"
"gene-AGPAT3|AGPAT3","AGPAT3"
"gene-TRAPPC10|TRAPPC10","TRAPPC10"
"gene-PWP2|PWP2","PWP2"
"gene-LOC111093532|LOC111093532","LOC111093532"
"gene-GATD3A|GATD3A","GATD3A"
"gene-LOC111093479|LOC111093479","LOC111093479"
"gene-ICOSLG|ICOSLG","ICOSLG"
"gene-LOC111093475|LOC111093475","LOC111093475"
"gene-DNMT3L|DNMT3L","DNMT3L"
"gene-AIRE|AIRE","AIRE"
"gene-PFKL|PFKL","PFKL"
"gene-CFAP410|CFAP410","CFAP410"
"gene-LOC119870352|LOC119870352","LOC119870352"
"gene-TRPM2|TRPM2","TRPM2"
"gene-LRRC3|LRRC3","LRRC3"
"gene-TSPEAR|TSPEAR","TSPEAR"
"gene-LOC102151942|LOC102151942","LOC102151942"
"gene-LOC106558106|LOC106558106","LOC106558106"
"gene-LOC611489|LOC611489","LOC611489"
"gene-LOC100685181|LOC100685181","LOC100685181"
"gene-LOC111093468|LOC111093468","LOC111093468"
"gene-LOC111093494|LOC111093494","LOC111093494"
"gene-LOC100855866|LOC100855866","LOC100855866"
"gene-LOC100855886|LOC100855886","LOC100855886"
"gene-LOC111093469|LOC111093469","LOC111093469"
"gene-LOC100855906|LOC100855906","LOC100855906"
"gene-LOC100855642|LOC100855642","LOC100855642"
"gene-LOC607849|LOC607849","LOC607849"
"gene-LOC491392|LOC491392","LOC491392"
"gene-UBE2G2|UBE2G2","UBE2G2"
"gene-LOC119867089|LOC119867089","LOC119867089"
"gene-SUMO3|SUMO3","SUMO3"
"gene-LOC100856547|LOC100856547","LOC100856547"
"gene-LOC119867090|LOC119867090","LOC119867090"
"gene-ITGB2|ITGB2","ITGB2"
"gene-FAM207A|FAM207A","FAM207A"
"gene-LOC119867092|LOC119867092","LOC119867092"
"gene-LOC119867095|LOC119867095","LOC119867095"
"gene-ADARB1|ADARB1","ADARB1"
"gene-POFUT2|POFUT2","POFUT2"
"gene-LOC119867096|LOC119867096","LOC119867096"
"gene-LOC119867093|LOC119867093","LOC119867093"
"gene-LOC119867094|LOC119867094","LOC119867094"
"gene-LOC111093460|LOC111093460","LOC111093460"
"gene-COL18A1|COL18A1","COL18A1"
"gene-SLC19A1|SLC19A1","SLC19A1"
"gene-LOC119867097|LOC119867097","LOC119867097"
"gene-PCBP3|PCBP3","PCBP3"
"gene-COL6A1|COL6A1","COL6A1"
"gene-COL6A2|COL6A2","COL6A2"
"gene-FTCD|FTCD","FTCD"
"gene-SPATC1L|SPATC1L","SPATC1L"
"gene-LOC119867098|LOC119867098","LOC119867098"
"gene-LSS|LSS","LSS"
"gene-MCM3AP|MCM3AP","MCM3AP"
"gene-YBEY|YBEY","YBEY"
"gene-C31H21orf58|C31H21orf58","C31H21orf58"
"gene-PCNT|PCNT","PCNT"
"gene-LOC106558110|LOC106558110","LOC106558110"
"gene-DIP2A|DIP2A","DIP2A"
"gene-S100B|S100B","S100B"
"gene-LOC119867114|LOC119867114","LOC119867114"
"gene-LOC106558111|LOC106558111","LOC106558111"
"gene-PRMT2|PRMT2","PRMT2"
"gene-LOC102151833|LOC102151833","LOC102151833"
"gene-LOC111093663|LOC111093663","LOC111093663"
"gene-LOC111093598|LOC111093598","LOC111093598"
"gene-LOC100685341|LOC100685341","LOC100685341"
"gene-LOC100688125|LOC100688125","LOC100688125"
"gene-LOC111093631|LOC111093631","LOC111093631"
